SKU,"ERP Product Ref","Created Date",Status,Message
YT-PIR-P3153021PZ4N09,N/A,"2021/02/06 10:49: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-PIR-P3153021PZ4N09",Failed
YT-PIR-P3153021PZ4N09-20,N/A,"2021/02/06 10:49: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-PIR-P3153021PZ4N09-20",Failed
YT-PIR1200031593-20,REF-ITEM000000001950,"2021/02/06 10:50: AM",Sucess,Updated
YT-PIR-3184-2020,REF-ITEM000000001951,"2021/02/06 10:50: AM",Sucess,Updated
YT-PIR1200038540-2020,N/A,"2021/02/06 10:50: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-PIR1200038540-2020",Failed
YT-PIR-1196,REF-ITEM000000001952,"2021/02/06 10:50: AM",Sucess,Updated
YT-PIR1200011941-20,REF-ITEM000000001953,"2021/02/06 10:50: AM",Sucess,Updated
YT-PIR1200023592-2020,N/A,"2021/02/06 10:50: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-PIR1200023592-2020",Failed
YT-PIR1200011943-ZNQ,REF-ITEM000000001954,"2021/02/06 10:50: AM",Sucess,Updated
YT-PIR-19801,REF-ITEM000000001955,"2021/02/06 10:50: AM",Sucess,Updated
YT-PIR1200024105-20,REF-ITEM000000001956,"2021/02/06 10:50: AM",Sucess,Updated
YT-MIC651885,REF-ITEM000000001957,"2021/02/06 10:50: AM",Sucess,Updated
YT-MIC-M2853020CUP29,REF-ITEM000000001958,"2021/02/06 10:50: AM",Sucess,Updated
YT-ZEE1200045687-2019,N/A,"2021/02/06 10:50: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-ZEE1200045687-2019",Failed
YT-ZEE1200045694-2019,N/A,"2021/02/06 10:50: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-ZEE1200045694-2019",Failed
YT-YOK-1335LT315/70R17-G015TL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335LT315/70R17-G015TL",Failed
YT-YOK-1335315/30ZR22-V105ETL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335315/30ZR22-V105ETL",Failed
YT-YOK-1335295/30ZR19-V105STL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335295/30ZR19-V105STL",Failed
YT-YOK-1335LT285/70R17-G015TL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335LT285/70R17-G015TL",Failed
YT-YOK-1335285/65R17-G015TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335285/65R17-G015TL",Failed
YT-YOK-1335285/65R17-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335285/65R17-G056TL",Failed
YT-YOK-1335285/65R17-G94BTL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335285/65R17-G94BTL",Failed
YT-YOK-1335285/60R18-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335285/60R18-G056TL",Failed
YT-YOK-1335285/35ZR22-V105TL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335285/35ZR22-V105TL",Failed
YT-YOK-1335275/70R16-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/70R16-G056TL",Failed
YT-YOK-1335275/70R16-G015TL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 32, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/70R16-G015TL-2019",Failed
YT-YOK-1335275/65R17-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/65R17-G056TL",Failed
YT-YOK-1335275/60R18-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/60R18-G056TL",Failed
YT-YOK-1335275/50R20-V802TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/50R20-V802TL",Failed
YT-YOK-1335275/45R20-V103HTL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 33, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/45R20-V103HTL-2019",Failed
YT-YOK-1335275/45R19-V103BTL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/45R19-V103BTL",Failed
YT-YOK-1335275/40R20-V103BTL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/40R20-V103BTL",Failed
YT-YOK-1335275/40ZR19-V105STL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/40ZR19-V105STL",Failed
YT-YOK-1335275/35ZR20-V105DTL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/35ZR20-V105DTL",Failed
YT-YOK-1335275/35ZR20-V105DTL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 34, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/35ZR20-V105DTL-2019",Failed
"YT-YOK-1335275/35ZR19-V105TL/AMG E43-BR213",N/A,"2021/02/06 10:51: AM","The length of the string is 42, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/35ZR19-V105TL/AMG E43-BR213",Failed
YT-YOK-1335275/30ZR20-V105STL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335275/30ZR20-V105STL",Failed
YT-YOK-1335265/75R16-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/75R16-G056TL",Failed
YT-YOK-1335265/70R18-G015TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/70R18-G015TL",Failed
YT-YOK-1335265/70R16-G039TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/70R16-G039TL",Failed
YT-YOK-1335265/70R16-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/70R16-G056TL",Failed
YT-YOK-1335265/65R18-G015TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/65R18-G015TL",Failed
YT-YOK-1335265/65R17-G015TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/65R17-G015TL",Failed
YT-YOK-1335265/65R17-G015TL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 32, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/65R17-G015TL-2019",Failed
YT-YOK-1335265/65R17-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/65R17-G056TL",Failed
YT-YOK-1335265/60R18-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/60R18-G056TL",Failed
YT-YOK-1335265/60R18-G056TL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 32, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/60R18-G056TL-2019",Failed
YT-YOK-1335265/50R19-V103BTL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/50R19-V103BTL",Failed
YT-YOK-1335265/35ZR20-V103STL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 34, but it must be less than or equal to 20 characters. Value: YT-YOK-1335265/35ZR20-V103STL-2019",Failed
YT-YOK-1335255/70R18-G015TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335255/70R18-G015TL",Failed
YT-YOK-1335P255/70R18-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335P255/70R18-G056TL",Failed
YT-YOK-1335P255/70R18-G056TL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 33, but it must be less than or equal to 20 characters. Value: YT-YOK-1335P255/70R18-G056TL-2019",Failed
YT-YOK-1335255/70R15-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335255/70R15-G056TL",Failed
YT-YOK-1335255/70R15-G015TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335255/70R15-G015TL",Failed
YT-YOK-1335255/65R17-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335255/65R17-G056TL",Failed
YT-YOK-1335255/65R17-G056TL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 32, but it must be less than or equal to 20 characters. Value: YT-YOK-1335255/65R17-G056TL-2019",Failed
YT-YOK-1335245/70R16-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335245/70R16-G056TL",Failed
YT-YOK-1335245/65R17-G055TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335245/65R17-G055TL",Failed
YT-YOK-1335245/65R17-G015TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335245/65R17-G015TL",Failed
YT-YOK-1335245/60R18-G055TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335245/60R18-G055TL",Failed
YT-YOK-1335245/50R20-G055TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335245/50R20-G055TL",Failed
YT-YOK-1335245/45R18-S221TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335245/45R18-S221TL",Failed
YT-YOK-1335245/35ZR20-V105STL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335245/35ZR20-V105STL",Failed
YT-YOK-1335245/35ZR19-V105STL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335245/35ZR19-V105STL",Failed
YT-YOK-1335245/35ZR19-V105STL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 34, but it must be less than or equal to 20 characters. Value: YT-YOK-1335245/35ZR19-V105STL-2019",Failed
YT-YOK-1335235/70R16-G055TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335235/70R16-G055TL",Failed
YT-YOK-1335235/55R18-G055TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335235/55R18-G055TL",Failed
YT-YOK-1335235/35ZR19-V105STL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335235/35ZR19-V105STL",Failed
YT-YOK-1335235/35ZR19-V105STL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 34, but it must be less than or equal to 20 characters. Value: YT-YOK-1335235/35ZR19-V105STL-2019",Failed
YT-YOK-1335225/70R16-G055TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/70R16-G055TL",Failed
YT-YOK-1335225/65R17-G91ATL/SP,N/A,"2021/02/06 10:51: AM","The length of the string is 30, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/65R17-G91ATL/SP",Failed
YT-YOK-1335225/60R16-ES32TL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 32, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/60R16-ES32TL-2019",Failed
YT-YOK-1335225/55R18-G055TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/55R18-G055TL",Failed
YT-YOK-1335225/55R17-S221TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/55R17-S221TL",Failed
YT-YOK-1335225/55R17-G055TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/55R17-G055TL",Failed
YT-YOK-1335225/50R18-V103ETL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/50R18-V103ETL",Failed
YT-YOK-1335225/50R18-V103ETL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 33, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/50R18-V103ETL-2019",Failed
YT-YOK-1335225/50R17-AE51TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/50R17-AE51TL",Failed
YT-YOK-1335225/50R17-ES32ATL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/50R17-ES32ATL",Failed
YT-YOK-1335225/40ZR18-V105STL,N/A,"2021/02/06 10:51: AM","The length of the string is 29, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/40ZR18-V105STL",Failed
YT-YOK-1335225/40R18-V701TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335225/40R18-V701TL",Failed
YT-YOK-1335215/70R16-G033VTL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335215/70R16-G033VTL",Failed
YT-YOK-1335215/70R15-G056TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335215/70R15-G056TL",Failed
YT-YOK-1335215/65R16-A349ATL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335215/65R16-A349ATL",Failed
YT-YOK-1335215/60R16-E75TL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 31, but it must be less than or equal to 20 characters. Value: YT-YOK-1335215/60R16-E75TL-2019",Failed
YT-YOK-1335215/60R16-E70BTL/MT,N/A,"2021/02/06 10:51: AM","The length of the string is 30, but it must be less than or equal to 20 characters. Value: YT-YOK-1335215/60R16-E70BTL/MT",Failed
YT-YOK-1335215/55R17-AE51BTL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335215/55R17-AE51BTL",Failed
YT-YOK-1335215/55R17-E70BTL/PRV,N/A,"2021/02/06 10:51: AM","The length of the string is 31, but it must be less than or equal to 20 characters. Value: YT-YOK-1335215/55R17-E70BTL/PRV",Failed
YT-YOK-1335215/55R16-ES32TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335215/55R16-ES32TL",Failed
YT-YOK-1335215/45R17-ES32TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335215/45R17-ES32TL",Failed
YT-YOK-1335205R16-G97ATL-2019,N/A,"2021/02/06 10:51: AM","The value """" can't be evaluated into type Integer.",Failed
YT-YOK-1335205/80R16-G015TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/80R16-G015TL",Failed
YT-YOK-1335205/70R15-G055TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/70R15-G055TL",Failed
YT-YOK-1335205/65R16-AE51ATL,N/A,"2021/02/06 10:51: AM","The length of the string is 28, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/65R16-AE51ATL",Failed
YT-YOK-1335205/65R16-E70BTL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/65R16-E70BTL",Failed
YT-YOK-1335205/65R15-ES32TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/65R15-ES32TL",Failed
YT-YOK-1335205/65R15-ES32TL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 32, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/65R15-ES32TL-2019",Failed
YT-YOK-1335205/65R15-AA01TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/65R15-AA01TL",Failed
YT-YOK-1335205/60R16-AE61TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/60R16-AE61TL",Failed
YT-YOK-1335205/60R16-ES32TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/60R16-ES32TL",Failed
YT-YOK-1335205/55R16-ES32TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/55R16-ES32TL",Failed
YT-YOK-1335205/55R16-E70JTL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/55R16-E70JTL",Failed
YT-YOK-1335205/50R17-A10ETL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335205/50R17-A10ETL",Failed
YT-YOK-1335195R15-6PR-Y356TL,N/A,"2021/02/06 10:51: AM","The value """" can't be evaluated into type Integer.",Failed
YT-YOK-1335195/65R15-ES32TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335195/65R15-ES32TL",Failed
YT-YOK-1335195/60R16-ES32TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335195/60R16-ES32TL",Failed
YT-YOK-1335185/70R14-ES32TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335185/70R14-ES32TL",Failed
YT-YOK-1335185/65R15-ES32TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335185/65R15-ES32TL",Failed
YT-YOK-1335185/65R14-ES32TL-2019,N/A,"2021/02/06 10:51: AM","The length of the string is 32, but it must be less than or equal to 20 characters. Value: YT-YOK-1335185/65R14-ES32TL-2019",Failed
YT-YOK-1335175/70R14-S207TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335175/70R14-S207TL",Failed
YT-YOK-1335175/65R14-ES32TL,N/A,"2021/02/06 10:51: AM","The length of the string is 27, but it must be less than or equal to 20 characters. Value: YT-YOK-1335175/65R14-ES32TL",Failed
YT-TY-285-65R17-TY0-OPUT,N/A,"2021/02/06 10:51: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-285-65R17-TY0-OPUT",Failed
YT-TY-285-60R18-TY0-OPUT,N/A,"2021/02/06 10:51: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-285-60R18-TY0-OPUT",Failed
YT-TY-285-50R20-TY0-OPUT,N/A,"2021/02/06 10:51: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-285-50R20-TY0-OPUT",Failed
YT-TY-275-70R16-TY0-OPUT,N/A,"2021/02/06 10:51: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-275-70R16-TY0-OPUT",Failed
YT-TY-275-60R20-TY0-OPUT,N/A,"2021/02/06 10:51: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-275-60R20-TY0-OPUT",Failed
YT-TY-265-70R17-TY0-OPAT,N/A,"2021/02/06 10:51: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-265-70R17-TY0-OPAT",Failed
YT-TY-265-70R17-TY0-OPUT,N/A,"2021/02/06 10:51: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-265-70R17-TY0-OPUT",Failed
YT-TY-265-70R16-TY0-OPUT,N/A,"2021/02/06 10:51: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-265-70R16-TY0-OPUT",Failed
YT-TY-265-50R20-TY0-PXPS,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-265-50R20-TY0-PXPS",Failed
YT-TY-255-50R20-TY0-PXPS,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-255-50R20-TY0-PXPS",Failed
YT-TY-245-75R16-TY0-OPUT,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-245-75R16-TY0-OPUT",Failed
YT-TY-245-60R18-TY0-OPUT,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-245-60R18-TY0-OPUT",Failed
YT-TY-245-45R19-TY0-PXSP,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-245-45R19-TY0-PXSP",Failed
YT-TY-245-45R18-TY0-PXSP,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-245-45R18-TY0-PXSP",Failed
YT-TY-245-40R20-TY0-PXSP,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-245-40R20-TY0-PXSP",Failed
YT-TY-245-40R19-TY0-PXSP,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-245-40R19-TY0-PXSP",Failed
YT-TY-245-40R18-TY0-PXSP,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-245-40R18-TY0-PXSP",Failed
YT-TY-235-60R18-PXTSS,N/A,"2021/02/06 10:52: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-TY-235-60R18-PXTSS",Failed
YT-TY-235-55R19-PXTSS,N/A,"2021/02/06 10:52: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-TY-235-55R19-PXTSS",Failed
YT-TY-235-45ZR18-PXSP,N/A,"2021/02/06 10:52: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-TY-235-45ZR18-PXSP",Failed
YT-TY-225-60R18-TY0-CF2S,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-225-60R18-TY0-CF2S",Failed
YT-TY-225-55R17-TY0-CF2,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-TY-225-55R17-TY0-CF2",Failed
YT-TY-225-55R17-PXTSB,N/A,"2021/02/06 10:52: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-TY-225-55R17-PXTSB",Failed
YT-TY-225-50R17-TY0-PXSP,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-225-50R17-TY0-PXSP",Failed
YT-TY-215-70R16-TY0-OPUT,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-215-70R16-TY0-OPUT",Failed
YT-TY-215-60R16-TY0-CF2,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-TY-215-60R16-TY0-CF2",Failed
YT-TY-215-55R17-TY0-CF2,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-TY-215-55R17-TY0-CF2",Failed
YT-TY-205-65R15-TY0-CF2,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-TY-205-65R15-TY0-CF2",Failed
YT-TY-205-55R16-TY0-CF2,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-TY-205-55R16-TY0-CF2",Failed
